"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","depurado","sinEspacios","statusCount","followers","favorites","friends","location","relevancia","localidadMayusculas","codProv","factorPonderacion"
"@marcosmedina66 @CanelaRadioEc @Pepetoala Deseo 2 entradas de la vecina me llamo angelica reyes",FALSE,0,"marcosmedina66","20/07/2017 16:33",FALSE,"8,88043E+17","8,88074E+17","744109056","<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","Angelic08257953",0,FALSE,FALSE,NA,NA,"marcosmedina CanelaRadioEc Pepetoala Deseo  entradas de la vecina me llamo angelica reyes","marcosmedinaCanelaRadioEcPepetoalaDeseoentradasdelavecinamellamoangelicareyes",3,1,1,63,NA,0.0158730158730159,NA,25,0
"@marcosmedina66 @Pepetoala @CanelaRadioEc C<f3>mo bueno Waka Waka",FALSE,0,"marcosmedina66","18/07/2017 23:52",FALSE,"8,87347E+17","8,8746E+17","744109056","<a href=\http://twitter.com/download/iphone\ rel=\nofollow\>Twitter for iPhone</a>","MrkoToledo",0,FALSE,FALSE,NA,NA,"marcosmedina Pepetoala CanelaRadioEc C<f3>mo bueno Waka Waka","marcosmedinaPepetoalaCanelaRadioEcC<f3>mobuenoWakaWaka",5744,214,1411,434,"Gye",0.493087557603687,"GYE",9,0
"MARIA ASANZA 
he tratado @CanelaRadioEc @Pepetoala @LoroHomero",FALSE,0,NA,"17/07/2017 16:32",FALSE,NA,"8,86987E+17",NA,"<a href=\http://twitter.com\ rel=\nofollow\>Twitter Web Client</a>","MariaAsanza6",0,FALSE,FALSE,NA,NA,"MARIA ASANZA 
he tratado CanelaRadioEc Pepetoala LoroHomero","MARIAASANZAhetratadoCanelaRadioEcPepetoalaLoroHomero",38,0,0,2,NA,0,NA,25,0
"maria asanza la canci<f3>n es gitana.#yovoyasalsaviva
Please entrada =)
@Pepetoala @CanelaRadioEc @LoroHomero",FALSE,0,NA,"18/07/2017 16:27",FALSE,NA,"8,87348E+17",NA,"<a href=\http://twitter.com\ rel=\nofollow\>Twitter Web Client</a>","MariaAsanza6",0,FALSE,FALSE,NA,NA,"maria asanza la canci<f3>n es gitanaovoyasalsaviva
Please entrada 
Pepetoala CanelaRadioEc LoroHomero","mariaasanzalacanci<f3>nesgitanaovoyasalsavivaPleaseentradaPepetoalaCanelaRadioEcLoroHomero",38,0,0,2,NA,0,NA,25,0
"maria asanza la canci<f3>n es gitana.
Please entrada =)
@Pepetoala @CanelaRadioEc @LoroHomero",FALSE,0,NA,"18/07/2017 16:26",FALSE,NA,"8,87348E+17",NA,"<a href=\http://twitter.com\ rel=\nofollow\>Twitter Web Client</a>","MariaAsanza6",0,FALSE,FALSE,NA,NA,"maria asanza la canci<f3>n es gitanaPlease entrada 
Pepetoala CanelaRadioEc LoroHomero","mariaasanzalacanci<f3>nesgitanaPleaseentradaPepetoalaCanelaRadioEcLoroHomero",38,0,0,2,NA,0,NA,25,0
"RT @ma_pilla: @CanelaRadioEc Mar<ed>a P<ed>a Arboleda Alvear no puedo<ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>estoy en el trabajo y escuchando del cel .... otra cosa yo kierp entrad<U+0085>",FALSE,0,NA,"05/07/2017 16:21",FALSE,NA,"8,82635E+17",NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""","CanelaRadioEc",1,TRUE,FALSE,NA,NA,"Mar<ed>a P<ed>a Arboleda Alvear no puedodUAUBDedUBUADedUAUBDedUBUADedUAUBDedUBUADedUAUBDedUBUADedUAUBDedUBUADstoy en el trabajo y escuchando del cel  otra cosa yo kierp entrad<U+0085>","Mar<ed>aP<ed>aArboledaAlvearnopuedodUAUBDedUBUADedUAUBDedUBUADedUAUBDedUBUADedUAUBDedUBUADedUAUBDedUBUADstoyeneltrabajoyescuchandodelcelotracosayokierpentrad<U+0085>",39393,60937,2136,7,NA,8705.28571428571,NA,25,0
"Mario G<f6>tze anuncia en Facebook su regreso al f<fa>tbol",FALSE,1,NA,"07/07/2017 16:30",FALSE,NA,"8,83362E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"Mario G<f6>tze anuncia en Facebook su regreso al f<fa>tbol","MarioG<f6>tzeanunciaenFacebooksuregresoalf<fa>tbol",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"Mark Hamill rinde homenaje a Carrie Fisher, su <U+0091>hermana espacial<U+0092>",FALSE,2,NA,"17/07/2017 16:30",FALSE,NA,"8,86986E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\ rel=\nofollow\>TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA,"Mark Hamill rinde homenaje a Carrie Fishersu <U+0091>hermana espacial<U+0092>","MarkHamillrindehomenajeaCarrieFishersu<U+0091>hermanaespacial<U+0092>",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"Marky Ramone se suma a la segunda jornada del Stgo Rock City",FALSE,0,NA,"12/07/2017 5:00",FALSE,NA,"8,85001E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\ rel=\nofollow\>TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA,"Marky Ramone se suma a la segunda jornada del Stgo Rock City","MarkyRamonesesumaalasegundajornadadelStgoRockCity",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"Martes Para escuchar #FelicesLos4 de @maluma me podr<ed>an complacer con esa m<fa>sica <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BD><ed><U+00B2><U+0095> @labrujaecuador",FALSE,0,NA,"11/07/2017 22:51",FALSE,NA,"8,84908E+17",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","sweet_daniiiela",0,FALSE,FALSE,NA,NA,"Martes Para escuchar FelicesLos de maluma me podr<ed>an complacer con esa m<fa>sica dUAUBDedUBUCedUAUBCedUBEUBedUAUBDedUBUlabrujaecuador","MartesParaescucharFelicesLosdemalumamepodr<ed>ancomplacerconesam<fa>sicadUAUBDedUBUCedUAUBCedUBEUBedUAUBDedUBUlabrujaecuador",12347,389,386,709,"ecuador",0.548660084626234,"ECUADOR",25,0
"Marvel rinde tributo a Joan, la mujer de Stan Lee",FALSE,3,NA,"09/07/2017 12:10",FALSE,NA,"8,84022E+17",NA,"<a href=\http://twitter.com/download/iphone\ rel=\nofollow\>Twitter for iPhone</a>","labrujaecuador",0,FALSE,FALSE,NA,NA,"Marvel rinde tributo a Joanla mujer de Stan Lee","MarvelrindetributoaJoanlamujerdeStanLee",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"Marvel trabajar<e1> con una compa<f1><ed>a china para crear el primer superh<e9>roe de c<f3>mic chino en la historia de la marca",FALSE,2,NA,"09/07/2017 15:23",FALSE,NA,"8,84071E+17",NA,"<a href=\http://twitter.com/download/iphone\ rel=\nofollow\>Twitter for iPhone</a>","labrujaecuador",1,FALSE,FALSE,NA,NA,"Marvel trabajar<e1> con una compa<f1><ed>a china para crear el primer superh<e9>roe de c<f3>mic chino en la historia de la marca","Marveltrabajar<e1>conunacompa<f1><ed>achinaparacrearelprimersuperh<e9>roedec<f3>micchinoenlahistoriadelamarca",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"M<e1>s de diez a<f1>os tuvieron que pasar para que el p<fa>blico pudiera ver de nuevo a Kudai",FALSE,4,NA,"10/07/2017 12:34",FALSE,NA,"8,8439E+17",NA,"<a href=\http://twitter.com/download/iphone\ rel=\nofollow\>Twitter for iPhone</a>","labrujaecuador",0,FALSE,FALSE,NA,NA,"M<e1>s de diez a<f1>os tuvieron que pasar para que el p<fa>blico pudiera ver de nuevo a Kudai","M<e1>sdedieza<f1>ostuvieronquepasarparaqueelp<fa>blicopudieraverdenuevoaKudai",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"M<e1>s de 80 mil personas ver<e1>n a Paul McCartney en M<e9>xico. La venta de entradas se agot<f3> en menos de dos horas",FALSE,2,NA,"05/07/2017 23:30",FALSE,NA,"8,82743E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"M<e1>s de  mil personas ver<e1>n a Paul McCartney en M<e9>xicoLa venta de entradas se agot<f3> en menos de dos horas","M<e1>sdemilpersonasver<e1>naPaulMcCartneyenM<e9>xicoLaventadeentradasseagot<f3>enmenosdedoshoras",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"M<e1>s de 65.000 personas cantan <U+0093>Bohemian Rhapsody<U+0094> en concierto de @GreenDay",FALSE,1,NA,"08/07/2017 1:00",FALSE,NA,"8,83491E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",2,FALSE,FALSE,NA,NA,"M<e1>s de  personas cantan <U+0093>Bohemian Rhapsody<U+0094> en concierto de GreenDay","M<e1>sdepersonascantan<U+0093>BohemianRhapsody<U+0094>enconciertodeGreenDay",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"@mashatoma @CanelaRadioEc Buen provecho jijijiji",FALSE,0,"mashatoma","19/07/2017 23:47",FALSE,"8,87821E+17","8,87821E+17","364430811","<a href=\http://twitter.com/download/android\ rel=\nofollow\>Twitter for Android</a>","Barceneize",1,FALSE,FALSE,NA,NA,"mashatoma CanelaRadioEc Buen provecho jijijiji","mashatomaCanelaRadioEcBuenprovechojijijiji",19182,445,201,659,"Guayaquil",0.675265553869499,"GUAYAQUIL",9,0
"RT @RiccardoAI: #maybe sonando en @labrujaecuador @AnimaInside @AnimaLegion",FALSE,0,NA,"29/06/2017 15:53",FALSE,NA,"8,80454E+17",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","AnimaLegionAmb",5,TRUE,FALSE,NA,NA,"maybe sonando en labrujaecuador AnimaInside AnimaLegion","maybesonandoenlabrujaecuadorAnimaInsideAnimaLegion",301,68,30,283,"Ambato - Ecuador",0.240282685512367,"AMBATO - ECUADOR",18,0
"RT @sorysol15: @labrujaecuador me ayudan con #QuedateConmigo de @jesusmiranda Gracias!! @chynomiranda_ec 
@UniversalMusicE 
@ArtistGrup 
@p<U+0085>",FALSE,0,NA,"04/07/2017 1:09",FALSE,NA,"8,82044E+17",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","chynomiranda_ec",1,TRUE,FALSE,NA,NA,"me ayudan con QuedateConmigo de jesusmiranda Gracias chynomirandac 
UniversalMusicE 
ArtistGrup 
p<U+0085>","meayudanconQuedateConmigodejesusmirandaGraciaschynomirandacUniversalMusicEArtistGrupp<U+0085>",1384,180,590,303,"Quito, Ecuador",0.594059405940594,"QUITO, ECUADOR",17,0
"RT @sorysol15: @labrujaecuador me ayudan con #QuedateConmigo de @jesusmiranda Gracias! @chynomiranda_ec 
@UniversalMusicE 
@ArtistGrup 
@pv<U+0085>",FALSE,0,NA,"04/07/2017 1:09",FALSE,NA,"8,82044E+17",NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""","chynomiranda_ec",1,TRUE,FALSE,NA,NA,"me ayudan con QuedateConmigo de jesusmiranda Graciaschynomirandac 
UniversalMusicE 
ArtistGrup 
pv<U+0085>","meayudanconQuedateConmigodejesusmirandaGraciaschynomirandacUniversalMusicEArtistGruppv<U+0085>",1384,180,590,303,"Quito, Ecuador",0.594059405940594,"QUITO, ECUADOR",17,0
"Me despido de #Brujisima con el primer sencillo de @VERDE70oficial #MeTienesMePuedes gracias a mis oyentes y amigos de @labrujaecuador... 1.",FALSE,0,NA,"07/07/2017 0:05",FALSE,NA,"8,83115E+17",NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""","takashijakome",0,FALSE,FALSE,NA,NA,"Me despido de Brujisima con el primer sencillo de VERDEoficial MeTienesMePuedes gracias a mis oyentes y amigos de labrujaecuador.","MedespidodeBrujisimaconelprimersencillodeVERDEoficialMeTienesMePuedesgraciasamisoyentesyamigosdelabrujaecuador.",25998,3388,5782,1578,NA,2.14702154626109,NA,25,0
"Medios de comunicaci<f3>n en EE.UU. piden a Google y Facebook negociar sobre pol<ed>ticas de difusi<f3>n de contenidos",FALSE,2,NA,"11/07/2017 22:30",FALSE,NA,"8,84903E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\ rel=\nofollow\>TweetDeck</a>","labrujaecuador",1,FALSE,FALSE,NA,NA,"Medios de comunicaci<f3>n en EEUpiden a Google y Facebook negociar sobre pol<ed>ticas de difusi<f3>n de contenidos","Mediosdecomunicaci<f3>nenEEUpidenaGoogleyFacebooknegociarsobrepol<ed>ticasdedifusi<f3>ndecontenidos",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"RT @shirleysancan: @CanelaRadioEc 
Me encanta su programaci<f3>n Tacos Canela y Chile saludoS para Alicia Villegas 
Me puede inscribir para el<U+0085>",FALSE,0,NA,"19/07/2017 0:40",FALSE,NA,"8,87472E+17",NA,"<a href=\https://mobile.twitter.com\ rel=\nofollow\>Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA,"
Me encanta su programaci<f3>n Tacos Canela y Chile saludoS para Alicia Villegas 
Me puede inscribir para el<U+0085>","Meencantasuprogramaci<f3>nTacosCanelayChilesaludoSparaAliciaVillegasMepuedeinscribirparael<U+0085>",39393,60937,2136,7,NA,8705.28571428571,NA,25,0
"#MeGustaCuando dan las ultimas notas del semestre pero no me gusta cuando me he quedado en alguna materia. <ed><U+00A0><U+00BD><ed><U+00B8><U+00B0><ed><U+00A0><U+00BE><ed><U+00B4><U+00A3>
@DENISJARRIN 
@labrujaecuador",FALSE,1,NA,"03/07/2017 12:03",FALSE,NA,"8,81846E+17",NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""","Dhanny321",0,FALSE,FALSE,NA,NA,"MeGustaCuando dan las ultimas notas del semestre pero no me gusta cuando me he quedado en alguna materiadUAUBDedUBUBedUAUBEedUBUADENISJARRIN 
labrujaecuador","MeGustaCuandodanlasultimasnotasdelsemestreperonomegustacuandomehequedadoenalgunamateriadUAUBDedUBUBedUAUBEedUBUADENISJARRINlabrujaecuador",24375,357,9922,700,"Russia, OH",0.51,"RUSSIA, OH",25,0
"#MeGustaCuando es fin de me$$$$$$
@labrujaecuador",FALSE,0,NA,"03/07/2017 12:00",FALSE,NA,"8,81845E+17",NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""","Dhanny321",0,FALSE,FALSE,NA,NA,"MeGustaCuando es fin de me
labrujaecuador","MeGustaCuandoesfindemelabrujaecuador",24375,357,9922,700,"Russia, OH",0.51,"RUSSIA, OH",25,0
"#MeGustaCuando Pones Electronica, Calvi Harris feat katty perry <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008D>
@DENISJARRIN  @labrujaecuador",FALSE,1,NA,"03/07/2017 12:32",FALSE,NA,"8,81853E+17",NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""","Dhanny321",0,FALSE,FALSE,NA,NA,"MeGustaCuando Pones ElectronicaCalvi Harris feat katty perry dUAUBDedUBUFedUAUBDedUBUDDENISJARRIN  labrujaecuador","MeGustaCuandoPonesElectronicaCalviHarrisfeatkattyperrydUAUBDedUBUFedUAUBDedUBUDDENISJARRINlabrujaecuador",24375,357,9922,700,"Russia, OH",0.51,"RUSSIA, OH",25,0
"RT @Mostrodealto: @LoroHomero @CanelaRadioEc Me gustar<ed>a participar en el #Desayuno de @CanelaRadioEc #RadiacionTemprana",FALSE,0,NA,"14/07/2017 17:47",FALSE,NA,"8,85919E+17",NA,"<a href=\https://mobile.twitter.com\ rel=\nofollow\>Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA,"Me gustar<ed>a participar en el Desayuno de CanelaRadioEc RadiacionTemprana","Megustar<ed>aparticiparenelDesayunodeCanelaRadioEcRadiacionTemprana",39393,60937,2136,7,NA,8705.28571428571,NA,25,0
"Mel B est<e1> obligada a pagar 40 mil d<f3>lares mensuales a su ex",FALSE,1,NA,"17/07/2017 11:59",FALSE,NA,"8,86918E+17",NA,"<a href=\http://twitter.com/download/iphone\ rel=\nofollow\>Twitter for iPhone</a>","labrujaecuador",0,FALSE,FALSE,NA,NA,"Mel B est<e1> obligada a pagar  mil d<f3>lares mensuales a su ex","MelBest<e1>obligadaapagarmild<f3>laresmensualesasuex",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"Melissa Rauch, actriz de \The Big Bang Theory\ est<e1> embarazada",FALSE,0,NA,"12/07/2017 19:30",FALSE,NA,"8,8522E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\ rel=\nofollow\>TweetDeck</a>","labrujaecuador",2,FALSE,FALSE,NA,NA,"Melissa Rauchactriz de he Big Bang Theoryest<e1> embarazada","MelissaRauchactrizdeheBigBangTheoryest<e1>embarazada",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"Melissa Rauch, actriz de \The Big Bang Theory\"" est<e1> embarazada""",FALSE,0,NA,"12/07/2017 19:30",FALSE,NA,"8,8522E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",2,FALSE,FALSE,NA,NA,"Melissa Rauchactriz de he Big Bang Theory est<e1> embarazada""","MelissaRauchactrizdeheBigBangTheoryest<e1>embarazada""",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"RT @paris_oso: @CanelaRadioEc 
ME SENTI MUY FELIZ AL.CONOCERLOS A https://t.co/ztY7qy0NeB COMO.LES DIJE FANS https://t.co/bEH8PNnW7G CANELA<U+0085>",FALSE,0,NA,"29/06/2017 16:17",FALSE,NA,"8,8046E+17",NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Lite</a>""","CanelaRadioEc",1,TRUE,FALSE,NA,NA,"
ME SENTI MUY FELIZ ALONOCERLOS A  COMOES DIJE FANS  CANELA<U+0085>","MESENTIMUYFELIZALONOCERLOSACOMOESDIJEFANSCANELA<U+0085>",39393,60937,2136,7,NA,8705.28571428571,NA,25,0
"Michelle Rodr<ed>guez da ultim<e1>tum de <U+0093>menos machismo<U+0094> a productores de 'Fast and Furious'",FALSE,0,NA,"29/06/2017 14:30",FALSE,NA,"8,80433E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"Michelle Rodr<ed>guez da ultim<e1>tum de <U+0093>menos machismo<U+0094> a productores de ast and Furious'","MichelleRodr<ed>guezdaultim<e1>tumde<U+0093>menosmachismo<U+0094>aproductoresdeastandFurious'",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"Michelle Rodriguez grab<f3> un video junto a Vin Diesel, en el que subray<f3> que sus declaraciones no iban dirigidas a <e9>l",FALSE,0,NA,"03/07/2017 21:00",FALSE,NA,"8,81981E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"Michelle Rodriguez grab<f3> un video junto a Vin Dieselen el que subray<f3> que sus declaraciones no iban dirigidas a <e9>l","MichelleRodriguezgrab<f3>unvideojuntoaVinDieselenelquesubray<f3>quesusdeclaracionesnoibandirigidasa<e9>l",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"Microsoft anuncia que llevar<e1> la banda ancha a la zona rural de Estados Unidos",FALSE,0,NA,"11/07/2017 16:30",FALSE,NA,"8,84812E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\ rel=\nofollow\>TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA,"Microsoft anuncia que llevar<e1> la banda ancha a la zona rural de Estados Unidos","Microsoftanunciaquellevar<e1>labandaanchaalazonaruraldeEstadosUnidos",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"RT @060_99: @CanelaRadioEc  mi entrada",FALSE,0,NA,"14/07/2017 17:48",FALSE,NA,"8,85919E+17",NA,"<a href=\https://mobile.twitter.com\ rel=\nofollow\>Twitter Lite</a>","CanelaRadioEc",1,TRUE,FALSE,NA,NA,"mi entrada","mientrada",39393,60937,2136,7,NA,8705.28571428571,NA,25,0
"Miguel Bos<e9> y Benny Ibarra se besan en el teatro",FALSE,0,NA,"12/07/2017 18:00",FALSE,NA,"8,85197E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\ rel=\nofollow\>TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA,"Miguel Bos<e9> y Benny Ibarra se besan en el teatro","MiguelBos<e9>yBennyIbarrasebesanenelteatro",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"Miguel Bos<e9> y M<f3>nica Naranjo encabezar<e1>n la octava gala de la Fundaci<f3>n Lucha contra el Sida",FALSE,4,NA,"04/07/2017 7:00",FALSE,NA,"8,82132E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"Miguel Bos<e9> y M<f3>nica Naranjo encabezar<e1>n la octava gala de la Fundaci<f3>n Lucha contra el Sida","MiguelBos<e9>yM<f3>nicaNaranjoencabezar<e1>nlaoctavagaladelaFundaci<f3>nLuchacontraelSida",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"RT @carxabriones: @kattygarciam @CanelaRadioEc  mija si quieres hot dog pon el pan que yo pongo el chorizo y la mayonesa <ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+0081>",FALSE,0,NA,"06/07/2017 17:07",FALSE,NA,"8,83009E+17",NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Lite</a>""","CanelaRadioEc",1,TRUE,FALSE,NA,NA,"mija si quieres hot dog pon el pan que yo pongo el chorizo y la mayonesa dUAUBDedUBUedUAUBDedUBUedUAUBDedUBUedUAUBDedUBU>","mijasiquiereshotdogponelpanqueyopongoelchorizoylamayonesadUAUBDedUBUedUAUBDedUBUedUAUBDedUBUedUAUBDedUBU>",39393,60937,2136,7,NA,8705.28571428571,NA,25,0
"Miley Cyrus asegura que estaba cansada de que su imagen se viera \sexualizada\""""",FALSE,0,NA,"14/07/2017 23:30",FALSE,NA,"8,86005E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"Miley Cyrus asegura que estaba cansada de que su imagen se viera exualizada""","MileyCyrusaseguraqueestabacansadadequesuimagensevieraexualizada""",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"Miley Cyrus asegura que estaba cansada de que su imagen se viera \sexualizada\",FALSE,2,NA,"14/07/2017 23:30",FALSE,NA,"8,86005E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\ rel=\nofollow\>TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA,"Miley Cyrus asegura que estaba cansada de que su imagen se viera exualizada\","MileyCyrusaseguraqueestabacansadadequesuimagensevieraexualizada\",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"Miley Cyrus recuerda su primer beso con Liam Hemsworth https://t.co/RjFJOpTSDC",FALSE,0,NA,"07/07/2017 7:00",FALSE,NA,"8,83219E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"Miley Cyrus recuerda su primer beso con Liam Hemsworth","MileyCyrusrecuerdasuprimerbesoconLiamHemsworth",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"Miley Cyrus se cans<f3> de sentirse \sexualizada\""""",FALSE,1,NA,"15/07/2017 19:00",FALSE,NA,"8,86299E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""","labrujaecuador",0,FALSE,FALSE,NA,NA,"Miley Cyrus se cans<f3> de sentirse exualizada""","MileyCyrussecans<f3>desentirseexualizada""",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
"Miley Cyrus se cans<f3> de sentirse \sexualizada\",FALSE,1,NA,"15/07/2017 19:00",FALSE,NA,"8,86299E+17",NA,"<a href=\https://about.twitter.com/products/tweetdeck\ rel=\nofollow\>TweetDeck</a>","labrujaecuador",0,FALSE,FALSE,NA,NA,"Miley Cyrus se cans<f3> de sentirse exualizada\","MileyCyrussecans<f3>desentirseexualizada\",99303,87044,937,1788,"Ecuador",48.6823266219239,"ECUADOR",25,0
